market_key,market_display_name,player_id,player_name,team,position,line,model_projection,model_over_probability,decision_status,usage_status,notes
receptions,Receptions,,B.Johnson,PIT,WR,3.5,3.761026139323402,0.5556352449894433,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receptions,Receptions,,R.Pearsall,SF,WR,3.5,3.752253231055675,0.5537769477093398,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Chase,CIN,WR,49.5,63.527630601869646,0.7103044903701774,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,P.Nacua,LA,WR,49.5,61.22063283909125,0.6783600886940377,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,B.Thomas,JAX,WR,49.5,59.96806986613655,0.6604257543946981,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Jefferson,MIN,WR,49.5,59.82575835858695,0.6583639727651518,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Jeudy,CLE,WR,49.5,57.01349086518891,0.6167212962442945,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,L.McConkey,LAC,WR,49.5,55.21476608866266,0.5893245599276618,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,T.Higgins,CIN,WR,49.5,55.07792274523823,0.5872204657390279,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,T.Shavers,BUF,WR,49.5,54.22423265330352,0.5740398562145375,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,A.St. Brown,DET,WR,49.5,53.322559832526856,0.5600283124753642,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,D.Adams,NYJ,WR,49.5,53.007491833515786,0.5551135989669298,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,Ja.Williams,DET,WR,49.5,52.54520537492522,0.5478872891885692,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Jennings,SF,WR,49.5,52.41403014396274,0.5458338017622978,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,T.McLaurin,WAS,WR,49.5,51.75990911384698,0.5355766246050124,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,N.Collins,HOU,WR,49.5,51.36961446257547,0.5294447454449787,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,M.Evans,TB,WR,49.5,51.191984280767855,0.5266516141351478,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,B.Aiyuk,SF,WR,49.5,50.60863510469353,0.5174703002241752,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Addison,MIN,WR,49.5,49.84667597487271,0.5054646302830806,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,D.Moore,CHI,WR,49.5,49.38647295358126,0.4982104307717468,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,A.Gould,IND,WR,49.5,49.282563794125295,0.4965725025592327,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,R.Pearsall,SF,WR,49.5,48.28976342293925,0.4809297933633915,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,D.Brown,WAS,WR,49.5,47.97751977738512,0.4760149629162753,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Cowing,SF,WR,49.5,47.7152835748244,0.471890054600975,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,A.Pierce,IND,WR,49.5,47.38884569464508,0.4667595302662252,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,J.Smith-Njigba,SEA,WR,49.5,47.33157115224156,0.4658599087225963,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
receiving_yards,Receiving Yards,,R.Shaheed,NO,WR,49.5,47.319085422039215,0.4656638161099188,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,S.Barkley,PHI,RB,49.5,96.84987306664549,0.967776730132618,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,D.Henry,BAL,RB,49.5,89.29835670086044,0.9399293651058676,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Taylor,IND,RB,49.5,85.87558910562794,0.9222714027932912,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,K.Williams,LA,RB,49.5,76.13318386342063,0.8508446119080846,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,B.Robinson,ATL,RB,49.5,72.12970822132897,0.81157669425358,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Jacobs,GB,RB,49.5,69.692593594386,0.7848120955584934,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Gibbs,DET,RB,49.5,69.53462764660152,0.7830043395914772,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Mixon,HOU,RB,49.5,67.86122304953706,0.7633225685870848,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,C.Hubbard,CAR,RB,49.5,67.60016897539725,0.7601660017608118,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Conner,ARI,RB,49.5,61.15107007352755,0.6754419314364828,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,T.Pollard,TEN,RB,49.5,59.43814206292419,0.6510283187247313,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,A.Kamara,NO,RB,49.5,59.08275557423134,0.6458796280799358,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,A.Jones,MIN,RB,49.5,58.72586283312911,0.640682136920802,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Cook,BUF,RB,49.5,58.52578684087519,0.6377568938410572,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,J.Dobbins,LAC,RB,49.5,57.97332584470196,0.629638138823594,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,B.Irving,TB,RB,49.5,57.32188876290047,0.6199904024671679,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,C.McCaffrey,SF,RB,49.5,55.17417458833264,0.5876812747860245,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,N.Harris,PIT,RB,49.5,54.5928160053647,0.5788222846098996,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,D.Swift,CHI,RB,49.5,53.80470394801723,0.5667495231443191,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,R.Dowdle,DAL,RB,49.5,53.396619306822274,0.560472932448657,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,D.Montgomery,DET,RB,49.5,51.86371578743624,0.5367726874143814,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,B.Hall,NYJ,RB,49.5,51.06383727929647,0.5243482734852557,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,K.Walker,SEA,RB,49.5,50.82096830114881,0.5205705692863338,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,C.Brown,CIN,RB,49.5,50.632249537169855,0.5176338505245641,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
rushing_yards,Rushing Yards,,D.Achane,MIA,RB,49.5,50.45564908795905,0.514884839121632,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Taylor,IND,RB,12.5,14.714235572200463,0.7051985387015827,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,D.Henry,BAL,RB,12.5,14.70748572420501,0.7046311108052747,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,B.Robinson,ATL,RB,12.5,14.253459230476937,0.6653691410601144,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,S.Barkley,PHI,RB,12.5,11.597620949372056,0.4130020824944883,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Mixon,HOU,RB,12.5,9.958632501037004,0.2679237981455621,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,T.Pollard,TEN,RB,12.5,9.934639469149408,0.2660021530795099,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,R.Dowdle,DAL,RB,12.5,9.510990683979092,0.2332594367870895,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,B.Irving,TB,RB,12.5,8.649815168553095,0.1741359976495937,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,D.Swift,CHI,RB,12.5,8.525546005271234,0.166467347855143,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,C.Hubbard,CAR,RB,12.5,8.479818811072214,0.1637012496717171,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Cook,BUF,RB,12.5,8.302932565854961,0.153283830003207,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,T.Etienne,JAX,RB,12.5,8.221121594455049,0.1486176107783583,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,A.Jones,MIN,RB,12.5,8.171539962267742,0.1458363437986675,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,K.Walker,SEA,RB,12.5,7.669896167484988,0.1196646007007007,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,T.Allgeier,ATL,RB,12.5,7.616988634553649,0.1171108780005603,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,R.White,TB,RB,12.5,7.396247139956839,0.106873321621615,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Jacobs,GB,RB,12.5,7.395037398519733,0.1068190542564131,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,T.Bigsby,JAX,RB,12.5,7.309434882654873,0.1030293746268753,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,C.Brown,CIN,RB,12.5,7.113046577439101,0.0947061546163132,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Conner,ARI,RB,12.5,6.2613690922643,0.0642809504183552,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,N.Harris,PIT,RB,12.5,6.209308017185189,0.062702009198772,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Dobbins,LAC,RB,12.5,6.190958558024488,0.0621527562749155,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,J.Gibbs,DET,RB,12.5,6.177847928971912,0.061762621098955,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,D.Montgomery,DET,RB,12.5,5.825244157887851,0.0519703477436411,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
carries,Carries,,B.Robinson,WAS,RB,12.5,5.796725935410487,0.0512356062167618,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,K.Murray,ARI,QB,31.5,32.49919987521579,0.5433576572836951,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,C.Williams,CHI,QB,31.5,30.41695015325381,0.4530201055478413,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,J.Goff,DET,QB,31.5,30.137947366577308,0.440997230586224,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,B.Mayfield,TB,QB,31.5,28.574253190116945,0.3749169700807886,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,J.Daniels,WAS,QB,31.5,27.73747045986438,0.3408832025582305,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,B.Nix,DEN,QB,31.5,27.48940802056919,0.331023534331187,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,J.Burrow,CIN,QB,31.5,26.284503997069507,0.2848805483382319,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,L.Jackson,BAL,QB,31.5,23.54693264688178,0.1930384931193168,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,G.Smith,SEA,QB,31.5,23.049590702648366,0.178536756823983,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,S.Darnold,MIN,QB,31.5,23.02994032353384,0.1779782377770739,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,R.Wilson,PIT,QB,31.5,22.463631047680163,0.1623572896533847,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,J.Flacco,IND,QB,31.5,22.027239923762806,0.1509481878581223,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,J.Allen,BUF,QB,31.5,15.341667010111776,0.0391198082605088,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,B.Purdy,SF,QB,31.5,14.847993243551516,0.0347776972261872,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
pass_attempts,Pass Attempts,,S.Rattler,NO,QB,31.5,14.81676074619008,0.0345168622202252,Watchlist Only - No Odds,Research Only - No Odds | Historical Test Only | Not Betting Ready,"No sportsbook odds are loaded. This is a model-probability watchlist, not a betting board."
