season,week,player_id,player_name,team,opponent,position,receptions_projection,receiving_yards_projection,rushing_yards_projection,carries_projection,pass_attempts_projection,completions_projection,passing_yards_projection,l3_targets,l5_targets,l8_targets,l3_receptions,l5_receptions,l8_receptions,l3_receiving_yards,l5_receiving_yards,l8_receiving_yards,l3_carries,l5_carries,l8_carries,l3_rushing_yards,l5_rushing_yards,l8_rushing_yards,l3_pass_attempts,l5_pass_attempts,l8_pass_attempts,l3_completions,l5_completions,l8_completions,l3_passing_yards,l5_passing_yards,l8_passing_yards,spread_line,total_line,team_implied_total,opponent_implied_total,favorite_status,spread_bucket,game_total_bucket,pass_volume_environment,rush_volume_environment,opp_receiving_fit_score,opp_rushing_fit_score,opp_passing_fit_score,defense_fit_sample_games,defense_fit_reliability,recent_form_reliability,game_environment_reliability,context_data_quality,receiving_market_available,rushing_market_available,passing_market_available,projection_score,usage_foundation_score,recent_form_score,opponent_fit_score,game_script_score,weather_score,role_availability_score,volatility_score,data_quality_score,overall_signal_score,signal_tier,green_signal_count,yellow_signal_count,red_flag_count,missing_signal_count,top_signal_reason,review_reason,blocked_reason,roster_status,role_status,injury_status,readiness_status,usage_status,final_readiness,signal_explanation,recommended_user_action,top_positive_driver_1,top_positive_driver_2,top_negative_driver_1,top_negative_driver_2,receptions_confidence_bucket,receptions_quality_flags,receiving_yards_confidence_bucket,receiving_yards_quality_flags,rushing_yards_confidence_bucket,rushing_yards_quality_flags,carries_confidence_bucket,carries_quality_flags,pass_attempts_confidence_bucket,pass_attempts_quality_flags,completions_confidence_bucket,completions_quality_flags,passing_yards_confidence_bucket,passing_yards_quality_flags,recent_receiving_sample_games,recent_rushing_sample_games,recent_passing_sample_games,recent_receiving_trend,recent_rushing_trend,recent_passing_trend,recent_form_notes,game_id,home_team,away_team,is_home,game_environment_notes,opp_allowed_targets_to_position,opp_allowed_receptions_to_position,opp_allowed_rec_yards_to_position,opp_allowed_rec_yards_per_game_to_position,opp_allowed_carries_to_position,opp_allowed_rush_yards_to_position,opp_allowed_rush_yards_per_game_to_position,opp_allowed_pass_attempts,opp_allowed_completions,opp_allowed_passing_yards,opp_allowed_passing_yards_per_game,opp_receiving_fit_reliability,opp_rushing_fit_reliability,opp_passing_fit_reliability,defense_fit_notes,context_notes,recent_context_available,defense_context_available,game_context_available,market_family,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,top_positive_driver_3,top_negative_driver_3,driver_notes,preview_usage_status,production_champion_profile,challenger_profile_name,current_overall_signal_score,current_signal_tier,current_recommended_user_action,challenger_overall_signal_score,challenger_signal_tier,challenger_recommended_user_action,signal_score_delta,tier_change,action_change,preview_flag,preview_notes
2025,1,00-0036442,J.Burrow,CIN,PIT,QB,,,,,,,204.05639122846176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.8,1.875,14.333333333333334,8.2,10.5,41.66666666666666,41.2,43.75,33.0,31.6,31.0,313.6666666666667,316.2,334.25,,,,,,,,,,,62.89,71.88,36.0,HIGH,HIGH,MISSING,79,False,False,True,81.48,33.33,100.0,77.78,,,35,55,79.0,70.74,GOOD_SIGNAL,3,0,0,3,recent form: 100.0; projection strength: 81.5,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 70.7. Main support: recent form: 100.0; projection strength: 81.5. Main caution: usage foundation: 33.3; role and availability context: 35.0.,GOOD_SIGNAL,recent form: 100.0,projection strength: 81.5,usage foundation: 33.3,role and availability context: 35.0,,,,,,,,,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,8,8,8,MISSING,UP,STABLE,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,3.888888888888889,18.27777777777778,18.27777777777778,33.47222222222222,21.27777777777778,241.3055555555556,241.3055555555556,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,True,False,passing,GOOD_SIGNAL at 70.7. Main support: recent form: 100.0; projection strength: 81.5. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 100.0; projection strength: 81.5; data quality: 79.0,,,weather not sourced; live role/injury gates not ready; game environment limited,data quality: 79.0,missing signal count: 3,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,70.74,GOOD_SIGNAL,GOOD_SIGNAL,71.15,GOOD_SIGNAL,GOOD_SIGNAL,0.41,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,B.Nix,DEN,BUF,QB,,,24.49976064734797,3.0274532326485355,27.48940802056919,17.371664965839578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,False,True,True,86.49,66.67,50.07,,,,35,55,65.7,70.19,GOOD_SIGNAL,2,0,0,5,projection strength: 86.5; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 70.2. Main support: projection strength: 86.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 86.5,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,passing,GOOD_SIGNAL at 70.2. Main support: projection strength: 86.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 86.5; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,70.19,GOOD_SIGNAL,GOOD_SIGNAL,70.14,GOOD_SIGNAL,GOOD_SIGNAL,-0.05,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,A.Richardson,IND,TEN,QB,,,32.207745688186115,4.677862397350377,11.663055809269215,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,False,True,True,85.66,66.67,50.07,,,,35,55,65.7,69.83,GOOD_SIGNAL,2,0,0,5,projection strength: 85.7; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 69.8. Main support: projection strength: 85.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 85.7,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,passing,GOOD_SIGNAL at 69.8. Main support: projection strength: 85.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 85.7; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,69.83,GOOD_SIGNAL,GOOD_SIGNAL,69.76,GOOD_SIGNAL,GOOD_SIGNAL,-0.07,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,J.Burrow,CIN,PIT,QB,,,12.668783544540773,1.689558026367739,26.284503997069507,17.307441183790203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,False,True,True,83.78,66.67,50.07,,,,35,55,65.7,69.0,GOOD_SIGNAL,2,0,0,5,projection strength: 83.8; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 69.0. Main support: projection strength: 83.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 83.8,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,passing,GOOD_SIGNAL at 69.0. Main support: projection strength: 83.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 83.8; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,69.0,GOOD_SIGNAL,GOOD_SIGNAL,68.92,GOOD_SIGNAL,GOOD_SIGNAL,-0.08,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,00-0034796,L.Jackson,BAL,BUF,QB,,,,,,,205.69426057052928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.6,8.125,61.0,58.4,56.375,26.0,23.2,24.875,16.666666666666668,15.0,16.875,215.3333333333333,204.2,215.625,1.5,50.5,24.5,26.0,UNDERDOG,CLOSE,HIGH,POSITIVE,NEUTRAL,,67.3,31.25,39.0,HIGH,HIGH,MEDIUM,91,False,False,True,85.19,33.33,100.0,42.59,64.0,,35,55,87.75,68.28,GOOD_SIGNAL,2,0,0,2,recent form: 100.0; data quality: 87.8,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 68.3. Main support: recent form: 100.0; data quality: 87.8. Main caution: usage foundation: 33.3; role and availability context: 35.0.,GOOD_SIGNAL,recent form: 100.0,data quality: 87.8,usage foundation: 33.3,role and availability context: 35.0,,,,,,,,,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,8,8,8,MISSING,STABLE,STABLE,Pre-target weekly player stats only.,2025_01_BAL_BUF,BUF,BAL,False,From schedules.csv spread_line/total_line.,,,,,4.076923076923077,19.46153846153846,19.46153846153846,32.41025641025641,21.692307692307693,226.7948717948718,226.7948717948718,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,True,True,passing,GOOD_SIGNAL at 68.3. Main support: recent form: 100.0; data quality: 87.8. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 100.0; data quality: 87.8; projection strength: 85.2,,,weather not sourced; live role/injury gates not ready,projection strength: 85.2,opponent defense fit: 42.6,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready,RESEARCH_ONLY,current_v1,game_script_heavy,68.28,GOOD_SIGNAL,GOOD_SIGNAL,68.1,GOOD_SIGNAL,GOOD_SIGNAL,-0.18,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,00-0034869,S.Darnold,MIN,LA,QB,,,,,,,185.7432591878487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,3.0,3.125,8.666666666666666,7.4,8.125,41.333333333333336,39.8,36.5,25.33333333333333,24.4,23.375,262.6666666666667,253.0,272.125,,,,,,,,,,,73.58,75.0,37.0,HIGH,HIGH,MISSING,79,False,False,True,70.37,33.33,99.87,83.33,,,35,55,79.0,67.01,GOOD_SIGNAL,2,1,0,3,recent form: 99.9; opponent defense fit: 83.3,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 67.0. Main support: recent form: 99.9; opponent defense fit: 83.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,GOOD_SIGNAL,recent form: 99.9,opponent defense fit: 83.3,usage foundation: 33.3,role and availability context: 35.0,,,,,,,,,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,8,8,8,MISSING,STABLE,STABLE,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,4.8108108108108105,22.027027027027028,22.027027027027028,33.32432432432432,21.16216216216216,241.78378378378372,241.78378378378372,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,True,False,passing,GOOD_SIGNAL at 67.0. Main support: recent form: 99.9; opponent defense fit: 83.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 99.9; opponent defense fit: 83.3; data quality: 79.0,,,weather not sourced; live role/injury gates not ready; game environment limited,data quality: 79.0,missing signal count: 3,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,67.01,GOOD_SIGNAL,GOOD_SIGNAL,67.28,GOOD_SIGNAL,GOOD_SIGNAL,0.27,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,00-0039910,J.Daniels,WAS,PHI,QB,,,,,,,202.0563364931144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,11.0,10.5,45.0,57.8,58.75,38.0,32.4,32.75,25.0,21.0,22.375,274.0,217.4,222.125,,,,,,,,,,,69.81,50.0,39.0,HIGH,HIGH,MISSING,79,False,False,True,77.78,33.33,100.0,53.7,,,35,55,79.0,66.62,GOOD_SIGNAL,2,0,0,3,recent form: 100.0; data quality: 79.0,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 66.6. Main support: recent form: 100.0; data quality: 79.0. Main caution: usage foundation: 33.3; role and availability context: 35.0.,GOOD_SIGNAL,recent form: 100.0,data quality: 79.0,usage foundation: 33.3,role and availability context: 35.0,,,,,,,,,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,8,8,8,MISSING,DOWN,UP,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,3.871794871794872,19.871794871794872,19.871794871794872,35.56410256410256,22.56410256410257,235.948717948718,235.948717948718,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,True,False,passing,GOOD_SIGNAL at 66.6. Main support: recent form: 100.0; data quality: 79.0. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 100.0; data quality: 79.0; projection strength: 77.8,,,weather not sourced; live role/injury gates not ready; game environment limited,projection strength: 77.8,missing signal count: 3,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,66.62,GOOD_SIGNAL,GOOD_SIGNAL,67.11,GOOD_SIGNAL,GOOD_SIGNAL,0.49,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,G.Smith,SEA,LA,QB,,,15.887053331716004,1.896607630058907,23.049590702648366,13.428567798106926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,False,True,True,78.79,66.67,50.07,,,,35,55,65.7,66.82,GOOD_SIGNAL,2,0,0,5,projection strength: 78.8; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 78.8,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,passing,GOOD_SIGNAL at 66.8. Main support: projection strength: 78.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 78.8; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,66.82,GOOD_SIGNAL,GOOD_SIGNAL,66.69,GOOD_SIGNAL,GOOD_SIGNAL,-0.13,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,00-0030565,G.Smith,SEA,LA,QB,,,,,,,180.256817640778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,2.125,13.666666666666666,9.2,9.875,31.0,28.4,29.5,22.666666666666668,21.4,21.75,232.3333333333333,215.8,220.0,,,,,,,,,,,73.58,75.0,37.0,HIGH,HIGH,MISSING,79,False,False,True,66.67,33.33,98.88,83.33,,,35,55,79.0,65.41,GOOD_SIGNAL,2,1,0,3,recent form: 98.9; opponent defense fit: 83.3,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 65.4. Main support: recent form: 98.9; opponent defense fit: 83.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,GOOD_SIGNAL,recent form: 98.9,opponent defense fit: 83.3,usage foundation: 33.3,role and availability context: 35.0,,,,,,,,,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,8,8,8,MISSING,UP,STABLE,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,4.8108108108108105,22.027027027027028,22.027027027027028,33.32432432432432,21.16216216216216,241.78378378378372,241.78378378378372,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,True,False,passing,GOOD_SIGNAL at 65.4. Main support: recent form: 98.9; opponent defense fit: 83.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 98.9; opponent defense fit: 83.3; data quality: 79.0,,,weather not sourced; live role/injury gates not ready; game environment limited,data quality: 79.0,missing signal count: 3,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,65.41,GOOD_SIGNAL,GOOD_SIGNAL,65.64,GOOD_SIGNAL,GOOD_SIGNAL,0.23,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
2025,1,,S.Darnold,MIN,LA,QB,,,13.177911812401986,2.2658871604784,23.02994032353384,12.93846180494894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,MISSING,HIGH,MISSING,67,False,True,True,75.68,66.67,50.07,,,,35,55,65.7,65.46,GOOD_SIGNAL,2,0,0,5,projection strength: 75.7; usage foundation: 66.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,NEEDS DATA,NEEDS DATA,NEEDS DATA,DATA_NEEDS_LIVE_CONTEXT,HISTORICAL TEST ONLY,NO-GO,GOOD_SIGNAL at 65.5. Main support: projection strength: 75.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,GOOD_SIGNAL,projection strength: 75.7,usage foundation: 66.7,role and availability context: 35.0,missing signal count: 5,,,,,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,,,8,8,8,MISSING,MISSING,MISSING,Pre-target weekly player stats only.,,,,,No schedule game matched team/opponent.,,,,,,,,,,,,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats.",True,False,False,passing,GOOD_SIGNAL at 65.5. Main support: projection strength: 75.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.7; usage foundation: 66.7; data quality: 65.7,,,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,data quality: 65.7,review context: Context V1: defense fit missing/low reliability for some players; game environment missing,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,RESEARCH_ONLY,current_v1,game_script_heavy,65.46,GOOD_SIGNAL,GOOD_SIGNAL,65.3,GOOD_SIGNAL,GOOD_SIGNAL,-0.16,NO_TIER_CHANGE,NO_ACTION_CHANGE,NO_MEANINGFUL_CHANGE,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
