player_id,player_name,team,opponent,position,market_family,production_champion_profile,challenger_profile_name,current_overall_signal_score,challenger_overall_signal_score,signal_score_delta,current_signal_tier,challenger_signal_tier,tier_change,current_recommended_user_action,challenger_recommended_user_action,action_change,preview_usage_status,preview_notes
,J.Williams,DEN,,RB,rushing,current_v1,projection_heavy,70.9,75.41,4.51,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,I.Pacheco,KC,,RB,rushing,current_v1,projection_heavy,70.71,75.16,4.45,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,Z.Moss,CIN,,RB,rushing,current_v1,projection_heavy,70.36,74.69,4.33,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Jones,ARI,,RB,rushing,current_v1,projection_heavy,70.22,74.5,4.28,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,B.Nix,DEN,BUF,QB,rushing,current_v1,projection_heavy,70.19,74.46,4.27,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Hurts,PHI,KC,QB,rushing,current_v1,projection_heavy,70.0,74.21,4.21,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Richardson,IND,TEN,QB,rushing,current_v1,projection_heavy,69.83,73.97,4.14,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Ford,CLE,,RB,rushing,current_v1,projection_heavy,69.73,73.84,4.11,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Edmonds,TB,,RB,rushing,current_v1,projection_heavy,69.65,73.73,4.08,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,E.Elliott,DAL,,RB,rushing,current_v1,projection_heavy,69.47,73.49,4.02,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Carter,ARI,,RB,rushing,current_v1,projection_heavy,69.41,73.4,3.99,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Spears,TEN,,RB,rushing,current_v1,projection_heavy,69.11,73.0,3.89,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Dillon,GB,,RB,rushing,current_v1,projection_heavy,69.08,72.97,3.89,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Burrow,CIN,PIT,QB,rushing,current_v1,projection_heavy,69.0,72.86,3.86,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,L.Fournette,BUF,,RB,rushing,current_v1,projection_heavy,68.93,72.76,3.83,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Funk,IND,,RB,rushing,current_v1,projection_heavy,68.75,72.52,3.77,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,G.Edwards,LAC,,RB,rushing,current_v1,projection_heavy,68.75,72.53,3.78,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,L.Perine,KC,,RB,rushing,current_v1,projection_heavy,68.43,72.09,3.66,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,Z.Charbonnet,SEA,,RB,rushing,current_v1,projection_heavy,68.39,72.04,3.65,GOOD_SIGNAL,STRONG_SIGNAL,TIER_UPGRADE,GOOD_SIGNAL,STRONG_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,S.Tucker,TB,,RB,rushing,current_v1,projection_heavy,57.99,58.06,0.07,WATCH,GOOD_SIGNAL,TIER_UPGRADE,WATCHLIST,GOOD_SIGNAL,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,V.Jones,CAR,,RB,rushing,current_v1,projection_heavy,44.43,39.82,-4.61,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Cousins,ATL,LV,QB,rushing,current_v1,projection_heavy,44.36,39.73,-4.63,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,S.Howell,SEA,GB,QB,rushing,current_v1,projection_heavy,44.18,39.48,-4.7,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Ward,PIT,,RB,rushing,current_v1,projection_heavy,44.1,39.39,-4.71,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Keenum,HOU,CLE,QB,rushing,current_v1,projection_heavy,44.0,39.25,-4.75,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,C.Schrader,LA,,RB,rushing,current_v1,projection_heavy,43.76,38.93,-4.83,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,G.Brightwell,CLE,,RB,rushing,current_v1,projection_heavy,43.49,38.56,-4.93,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Stidham,DEN,KC,QB,rushing,current_v1,projection_heavy,43.47,38.53,-4.94,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Hasty,NE,,RB,rushing,current_v1,projection_heavy,43.45,38.5,-4.95,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,A.Shampklin,PIT,,RB,rushing,current_v1,projection_heavy,43.29,38.29,-5.0,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.McKee,PHI,NYG,QB,rushing,current_v1,projection_heavy,43.11,38.04,-5.07,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,E.Gray,NYG,,RB,rushing,current_v1,projection_heavy,43.08,38.01,-5.07,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Taylor,NYJ,BUF,QB,rushing,current_v1,projection_heavy,42.96,37.84,-5.12,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Trubisky,BUF,DEN,QB,rushing,current_v1,projection_heavy,42.93,37.8,-5.13,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Ingram,KC,,RB,rushing,current_v1,projection_heavy,42.8,37.63,-5.17,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,M.Penix,ATL,CAR,QB,rushing,current_v1,projection_heavy,42.75,37.56,-5.19,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Vaughn,SF,,RB,rushing,current_v1,projection_heavy,42.47,37.19,-5.28,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,J.Brissett,NE,LAC,QB,rushing,current_v1,projection_heavy,42.14,36.75,-5.39,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,K.Pickett,PHI,KC,QB,rushing,current_v1,projection_heavy,42.03,36.6,-5.43,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,D.Ridder,LV,LAC,QB,rushing,current_v1,projection_heavy,41.82,36.31,-5.51,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,G.Holani,SEA,,RB,rushing,current_v1,projection_heavy,41.33,35.65,-5.68,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,S.Clifford,GB,MIN,QB,rushing,current_v1,projection_heavy,41.0,35.21,-5.79,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,B.Hoyer,LV,CHI,QB,rushing,current_v1,projection_heavy,40.84,34.99,-5.85,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Williams,CIN,,RB,rushing,current_v1,projection_heavy,40.35,34.33,-6.02,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
,T.Bagent,CHI,MIN,QB,rushing,current_v1,projection_heavy,40.06,33.94,-6.12,WATCH,REVIEW,TIER_DOWNGRADE,WATCHLIST,PRIORITY_REVIEW,ACTION_CHANGED,RESEARCH_ONLY,RESEARCH_ONLY challenger preview; production signal boards remain current_v1.
